ENCODED_MCT,TA_YM,MCT_OPE_MS_CN,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_UE_CUS_CN,RC_M1_AV_NP_AT,APV_CE_RAT,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,survive,day_diff,quaters
F744DF2779,202405,3,1,3,2,2,3,-999999.9,341.6,256.5,3.1,7.5,19.0,9.3,11.9952,19.2168,13.3416,12.0564,4.59,7.6048,12.1832,8.4584,7.6436,2.91,11.39,7.27,26.1,7.5,66.4,한식-해물/생선,왕십리,1,2394,2
F744DF2779,202412,3,1,2,2,2,1,-999999.9,436.3,275.5,3.0,6.9,16.2,9.4,9.7244,17.9992,13.892,14.0732,4.7112,6.3756,11.8008,9.108,9.2268,3.0888,11.57,8.98,28.7,7.3,64.0,한식-해물/생선,왕십리,1,2608,4
F7CED7B6BD,202403,5,1,1,2,4,2,-999999.9,382.6,1206.1,4.1,7.7,19.2,7.1,14.3936,29.756,13.4248,8.0964,3.5984,6.4064,13.244,5.9752,3.6036,1.6016,55.88,5.7,10.0,46.8,43.2,백반/가정식,뚝섬,1,341,1
F7D24B9BB0,202408,2,4,4,4,3,1,-999999.9,54.4,99.0,25.2,0.0,18.9,-999999.9,5.0424,7.8692,18.5652,22.0796,22.8436,1.5576,2.4308,5.7348,6.8204,7.0564,24.73,9.68,12.9,3.2,83.9,백반/가정식,비상권,1,3426,3
F7E9A69F8D,202406,6,4,4,4,3,1,-999999.9,80.9,16.9,53.4,0.0,14.2,-999999.9,11.3665,32.512,14.859,3.81,0.9525,6.5335,18.688,8.541,2.19,0.5475,19.7,13.13,6.5,25.8,67.7,커피전문점,비상권,1,144,2
F84E5ED7D7,202402,3,2,3,3,3,4,9.7,413.5,1464.3,0.6,18.2,17.8,10.1,31.625,15.4675,5.4625,4.025,0.92,23.375,11.4325,4.0375,2.975,0.68,9.56,6.52,29.8,8.3,62.0,룸살롱/단란주점,한양대,1,1778,1
F84E5ED7D7,202409,3,2,3,3,3,1,3.8,400.8,1127.7,0.8,20.2,17.7,11.8,30.1476,16.1214,6.1692,4.4814,1.2804,21.6524,11.5786,4.4308,3.2186,0.9196,8.98,6.94,21.8,4.0,74.3,룸살롱/단란주점,한양대,1,1992,3
F8BB3FFD0D,202403,4,4,5,5,2,1,-999999.9,28.8,11.6,29.8,30.0,17.3,7.8,8.9376,52.2928,12.3872,3.4496,1.4112,2.4624,14.4072,3.4128,0.9504,0.3888,34.18,1.27,40.0,40.0,20.0,한식-육류/고기,성수,1,986,1
F8BB3FFD0D,202402,4,4,5,5,1,1,-999999.9,79.0,17.7,29.5,29.4,17.5,8.2,9.7375,50.0118,13.0093,3.895,1.3243,2.7625,14.1882,3.6907,1.105,0.3757,35.29,4.71,25.0,50.0,25.0,한식-육류/고기,성수,1,955,1
F8EB6EC7ED,202402,6,3,3,3,3,1,-999999.9,175.0,171.5,43.8,34.3,13.0,8.0,13.5702,15.5806,19.9604,16.7294,5.9594,5.3298,6.1194,7.8396,6.5706,2.3406,16.76,25.43,31.5,13.0,55.6,호프/맥주,답십리,1,127,1
F8EB6EC7ED,202404,6,3,3,3,2,1,-999999.9,202.6,164.3,30.9,26.5,13.0,7.5,11.6376,18.2024,19.396,18.7992,6.5648,3.9624,6.1976,6.604,6.4008,2.2352,17.0,14.57,23.4,12.8,63.8,호프/맥주,답십리,1,188,2
F901334796,202404,4,1,1,1,4,1,-999999.9,418.6,559.2,2.9,0.0,17.5,-999999.9,3.65,6.351,8.322,17.812,36.865,1.35,2.349,3.078,6.588,13.635,31.21,7.9,31.7,7.7,60.7,한식-찌개/전골,비상권,1,1184,2
F95DBF0B74,202405,3,4,4,4,2,1,-999999.9,58.7,50.3,26.8,34.8,19.0,9.3,14.1372,26.4044,17.3536,12.9404,3.9644,4.7628,8.8956,5.8464,4.3596,1.3356,9.19,6.36,37.5,12.5,50.0,백반/가정식,왕십리,1,2709,2
F9F46CA809,202402,2,5,4,4,5,1,-999999.9,10.1,21.8,35.2,49.8,13.2,8.2,8.2902,18.2654,19.2764,8.0206,13.5474,4.0098,8.8346,9.3236,3.8794,6.5526,36.59,6.1,18.8,37.5,43.8,식료품,성수,1,4550,1
F9F46CA809,202401,2,5,4,4,4,6,-999999.9,15.2,29.0,34.8,49.4,13.4,8.7,8.107,18.425,19.631,8.107,12.73,3.993,9.075,9.669,3.993,6.27,36.53,6.59,33.3,38.1,28.6,식료품,성수,1,4521,1
FA5BFF2F5E,202412,5,1,4,4,1,1,-999999.9,412.7,59.8,4.3,8.8,16.2,9.4,16.225,29.087,7.08,4.13,2.478,11.275,20.213,4.92,2.87,1.722,8.45,13.18,5.1,5.1,89.7,한식-육류/고기,왕십리,1,573,4
FA6BD5D16F,202304,3,2,4,3,1,1,-999999.9,240.6,94.0,4.3,9.3,21.9,10.2,21.8829,13.5207,7.1676,7.602,4.1811,18.4171,11.3793,6.0324,6.398,3.5189,7.73,5.99,19.2,11.5,69.2,한식-찌개/전골,왕십리,1,3167,2
FA74A080E1,202408,4,2,2,3,4,5,-999999.9,163.5,366.3,7.6,0.0,18.9,-999999.9,9.2868,14.9112,16.677,15.8268,8.6982,4.9132,7.8888,8.823,8.3732,4.6018,42.0,5.53,9.0,48.3,42.7,백반/가정식,비상권,1,1114,3
FA74A080E1,202304,5,2,2,2,4,1,-999999.9,190.8,483.8,7.1,0.0,21.9,-999999.9,11.7766,13.0009,12.7677,13.409,7.4041,8.4234,9.2991,9.1323,9.591,5.2959,45.88,6.64,15.1,31.1,53.8,백반/가정식,비상권,1,625,2
FB0BD34001,202301,6,2,4,4,1,1,-999999.9,115.7,27.0,72.2,0.0,15.6,-999999.9,22.2796,34.9454,6.3329,6.3329,6.3329,6.9204,10.8546,1.9671,1.9671,1.9671,3.57,64.29,6.7,6.7,86.7,일식당,비상권,1,46,1
FB709A768C,202310,3,2,4,3,2,5,-999999.9,233.1,162.9,7.4,17.6,11.8,10.4,9.1495,15.775,17.5418,14.9547,5.6159,5.3505,9.225,10.2582,8.7453,3.2841,20.0,8.0,56.0,4.0,40.0,꼬치구이,왕십리,1,2850,4
FB93D1F30E,202401,3,1,3,3,1,1,-999999.9,424.3,108.7,2.6,5.8,17.5,7.1,22.008,25.021,8.122,7.598,2.751,11.592,13.179,4.278,4.002,1.449,9.8,6.5,25.4,8.5,66.1,한식-육류/고기,뚝섬,1,2099,1
FBA935A166,202406,3,5,5,5,1,1,-999999.9,12.3,2.7,57.7,49.6,19.6,8.1,13.1445,8.211,11.4885,1.656,0.0,24.9555,15.589,21.8115,3.144,0.0,16.0,8.0,0.0,0.0,100.0,양식,뚝섬,1,2109,2
FCA52160AF,202309,3,3,2,2,5,4,-999999.9,75.1,237.0,12.3,0.0,12.0,-999999.9,8.9964,16.3506,7.3542,2.5347,0.4641,16.2036,29.4494,13.2458,4.5653,0.8359,43.24,6.4,9.3,42.4,48.3,식료품,비상권,1,1664,3
FCAF2BC53E,202410,2,2,1,1,5,1,10.8,275.2,449.2,5.4,27.8,14.2,11.7,28.992,7.68,4.56,5.328,1.44,31.408,8.32,4.94,5.772,1.56,31.03,7.71,38.9,5.3,55.8,커피전문점,한양대,1,3671,4
FCDFAFB42A,202412,5,2,1,1,4,3,4.0,157.4,603.5,12.0,0.0,16.2,-999999.9,5.1987,7.6167,7.4555,10.6795,9.3093,7.7013,11.2833,11.0445,15.8205,13.7907,32.65,7.35,59.5,6.8,33.7,한식-육류/고기,비상권,1,502,4
FD0DB1E115,202312,5,2,4,4,1,6,-999999.9,123.8,41.7,26.4,26.6,19.1,7.8,11.736,20.1957,5.5746,6.1614,5.2812,12.264,21.1043,5.8254,6.4386,5.5188,10.53,14.62,19.2,0.0,80.8,양식,옥수,1,271,4
FD13D7996E,202401,3,4,3,3,4,1,-999999.9,57.6,97.0,24.4,35.9,11.1,7.1,1.7328,4.7728,4.7424,8.816,10.336,3.9672,10.9272,10.8576,20.184,23.664,31.16,5.7,55.9,16.9,27.1,청과물,뚝섬,1,2729,1
FD13D7996E,202402,3,4,4,3,3,1,-999999.9,47.9,76.0,25.1,34.9,10.7,7.1,1.7051,4.6818,4.5951,8.2943,9.5948,4.1949,11.5182,11.3049,20.4057,23.6052,28.86,6.81,62.5,6.3,31.3,청과물,뚝섬,1,2758,1
FD13D7996E,202310,3,4,3,3,3,1,-999999.9,97.3,89.0,25.5,37.0,10.4,7.2,1.7629,4.7685,4.4795,8.0053,9.8549,4.3371,11.7315,11.0205,19.6947,24.2451,30.77,5.77,67.3,3.8,28.8,청과물,뚝섬,1,2637,4
FD2188337A,202306,3,4,4,4,3,1,-999999.9,72.5,66.9,22.2,25.2,22.3,8.7,10.3342,21.3024,15.2794,11.6022,4.9452,5.9658,12.2976,8.8206,6.6978,2.8548,22.18,6.18,26.1,21.7,52.2,한식-육류/고기,성수,1,1962,2
FD52FCDA1B,202309,6,2,4,3,2,5,-999999.9,227.8,96.8,15.6,19.7,20.8,8.7,18.942,16.842,3.024,1.932,1.26,26.158,23.258,4.176,2.668,1.74,5.21,15.64,6.1,4.1,89.8,한식-단품요리일반,성수,1,164,3
FD52FCDA1B,202402,5,1,3,3,1,1,-999999.9,451.2,91.3,5.7,9.4,17.5,8.2,19.0032,17.9332,2.9104,2.0544,0.8988,25.3968,23.9668,3.8896,2.7456,1.2012,4.33,8.52,9.1,7.3,83.6,한식-단품요리일반,성수,1,316,1
FDC6438DD6,202312,3,2,2,2,4,1,12.0,171.4,449.1,11.3,17.5,19.3,7.2,12.805,20.02,16.055,11.505,4.68,6.895,10.78,8.645,6.195,2.52,33.56,7.85,10.2,49.0,40.8,한식-국밥/설렁탕,뚝섬,1,2707,4
FDC6438DD6,202410,3,2,2,2,4,3,5.7,189.0,381.5,10.9,15.1,18.9,9.2,12.2304,18.096,15.3504,11.3568,5.3664,7.3696,10.904,9.2496,6.8432,3.2336,34.02,6.12,16.8,54.0,29.2,한식-국밥/설렁탕,뚝섬,1,3012,4
FDC922ABCE,202401,3,4,3,3,5,1,-999999.9,55.4,188.4,25.9,50.5,17.5,9.3,29.785,10.5154,3.3152,6.3196,1.8648,27.715,9.7846,3.0848,5.8804,1.7352,14.67,5.06,28.2,4.5,67.3,카페,한양대,1,3219,1
FE56C99A69,202406,5,5,4,4,4,1,-999999.9,16.2,26.7,49.5,42.2,17.3,7.8,15.9652,11.4228,2.6052,2.9058,0.5344,31.8348,22.7772,5.1948,5.7942,1.0656,16.67,5.45,5.6,11.1,83.3,베이커리,성수,1,606,2
FE56C99A69,202402,5,4,4,4,4,1,-999999.9,32.1,54.5,47.5,41.2,17.5,8.2,13.717,9.657,2.465,2.146,0.986,33.583,23.643,6.035,5.254,2.414,14.33,9.06,17.1,17.1,65.7,베이커리,성수,1,484,1
FE56C99A69,202410,4,4,4,4,4,1,-999999.9,29.5,58.3,53.7,44.4,17.1,8.1,15.582,11.1936,2.5758,2.1624,0.318,33.418,24.0064,5.5242,4.6376,0.682,16.94,11.96,7.9,5.3,86.8,베이커리,성수,1,729,4
FE826E7775,202409,4,3,1,1,5,2,-999999.9,223.2,335.4,7.6,12.6,14.2,8.3,8.1648,14.8176,11.5416,9.072,6.804,8.0352,14.5824,11.3584,8.928,6.696,36.0,7.51,61.6,6.1,32.2,커피전문점,금남시장,1,1228,3
FE826E7775,202307,4,2,1,1,5,2,-999999.9,227.3,332.8,6.9,11.7,12.5,9.2,10.0782,14.3029,11.9106,9.2638,5.2936,9.7218,13.7971,11.4894,8.9362,5.1064,37.27,7.78,60.3,6.9,32.8,커피전문점,금남시장,1,801,3
FE8F304044,202302,6,2,2,2,4,1,52.3,168.3,266.2,51.1,0.0,16.3,-999999.9,14.2486,21.634,12.3836,15.4422,10.8916,4.8514,7.366,4.2164,5.2578,3.7084,27.49,32.35,18.3,28.1,53.6,중식당,비상권,1,92,1
FE8F304044,202304,6,2,2,2,4,1,55.0,166.7,248.5,35.2,0.0,17.3,-999999.9,14.1,22.05,13.8,15.0,10.05,4.7,7.35,4.6,5.0,3.35,30.91,16.36,16.6,21.4,62.1,중식당,비상권,1,153,2
FEAD704455,202408,4,4,1,1,6,1,-999999.9,68.5,393.1,11.4,0.0,12.5,-999999.9,16.0356,14.2485,11.9301,4.347,1.7871,17.1644,15.2515,12.7699,4.653,1.9129,37.87,8.51,37.3,3.5,59.2,식료품,비상권,1,961,3
FEDAD7667E,202407,3,4,5,5,1,1,-999999.9,40.6,16.2,14.8,13.2,12.1,6.1,8.3657,22.9585,16.1024,8.0512,7.4222,4.9343,13.5415,9.4976,4.7488,4.3778,22.68,4.12,30.0,0.0,70.0,축산물,마장동,1,2673,3
FEE6966193,202305,6,4,2,3,5,3,-999999.9,77.9,240.9,43.5,0.0,17.1,-999999.9,15.6928,18.6965,13.7925,5.517,7.5399,9.9072,11.8035,8.7075,3.483,4.7601,55.78,10.88,3.5,50.0,46.5,카페,비상권,1,160,2
FEFBDB41EA,202302,4,2,4,5,1,1,-999999.9,231.4,22.3,11.0,31.3,15.5,10.5,13.9167,42.9345,19.8387,12.3375,9.6726,0.1833,0.5655,0.2613,0.1625,0.1274,36.13,3.36,10.0,10.0,80.0,한식-단품요리일반,한양대,1,638,1
FEFBDB41EA,202305,4,3,4,4,1,1,-999999.9,147.5,21.2,11.2,31.8,17.1,9.3,11.7453,47.6721,17.9634,11.2518,10.0674,0.1547,0.6279,0.2366,0.1482,0.1326,41.59,7.08,0.0,0.0,100.0,한식-단품요리일반,한양대,1,730,2
FEFBDB41EA,202307,4,3,4,4,1,1,-999999.9,141.7,23.9,10.6,30.6,17.0,9.5,11.664,43.3512,19.44,13.3164,9.4284,0.336,1.2488,0.56,0.3836,0.2716,38.46,9.4,0.0,0.0,100.0,한식-단품요리일반,한양대,1,791,3
FF03884FF0,202408,3,3,3,3,4,4,-999999.9,79.4,211.8,16.0,21.6,18.9,9.1,13.58,24.6477,18.2651,10.5245,0.8827,6.42,11.6523,8.6349,4.9755,0.4173,46.07,6.11,11.6,63.8,24.6,한식-육류/고기,뚝섬,1,2202,3
FF079A30CE,202403,4,2,4,3,2,1,-999999.9,170.9,105.7,12.3,15.5,19.2,8.4,5.382,21.5878,19.1958,7.6544,5.98,3.618,14.5122,12.9042,5.1456,4.02,15.69,12.61,60.0,2.0,38.0,한식-육류/고기,신금호,1,716,1
FF079A30CE,202408,4,3,4,4,2,1,-999999.9,92.8,52.1,13.5,16.7,18.9,9.0,5.2243,21.4255,17.8448,8.8637,5.4004,3.6757,15.0745,12.5552,6.2363,3.7996,13.06,5.83,62.5,4.2,33.3,한식-육류/고기,신금호,1,869,3
FF14F559B9,202409,3,3,4,4,2,1,-999999.9,96.3,48.7,16.4,36.8,17.1,11.8,25.9935,14.229,2.9295,2.4645,0.837,29.9065,16.371,3.3705,2.8355,0.963,5.59,7.19,13.9,2.8,83.3,한식-단품요리일반,한양대,1,3020,3
FF2A41988A,202403,6,2,3,3,2,1,-999999.9,176.7,98.8,29.1,32.4,17.3,7.1,15.776,5.3128,0.7888,0.8584,0.4872,52.224,17.5872,2.6112,2.8416,1.6128,2.45,23.01,6.7,1.3,92.0,와인바,뚝섬,1,194,1
FF39E0223D,202406,2,2,3,3,2,1,6.1,346.0,192.5,2.3,15.9,17.2,9.2,13.8976,20.8464,11.9024,15.4112,6.7424,6.3024,9.4536,5.3976,6.9888,3.0576,14.03,7.78,28.4,18.9,52.7,치킨,왕십리,1,4274,2
FF39E0223D,202408,2,2,3,3,2,1,9.2,360.4,180.0,2.4,16.7,17.3,9.3,13.5876,20.28,12.1004,14.7368,6.8952,6.5124,9.72,5.7996,7.0632,3.3048,14.66,6.02,35.4,9.2,55.4,치킨,왕십리,1,4336,3
FF39E0223D,202412,2,2,3,3,2,1,9.5,417.1,201.1,2.5,16.0,18.0,9.4,12.1899,21.0429,12.1899,15.2544,7.3548,5.7101,9.8571,5.7101,7.1456,3.4452,14.89,7.58,24.2,21.2,54.5,치킨,왕십리,1,4458,4
FF55272DEB,202407,4,2,3,3,2,1,-999999.9,282.3,164.3,2.3,4.8,19.1,8.7,16.068,17.4276,10.6914,9.5172,8.1576,9.932,10.7724,6.6086,5.8828,5.0424,4.43,4.07,11.8,3.9,84.2,한식-육류/고기,뚝섬,1,975,3
FF55272DEB,202311,4,1,3,2,2,5,-999999.9,434.7,291.6,2.7,5.6,19.4,6.9,16.677,18.2466,11.772,10.0716,8.6982,8.823,9.6534,6.228,5.3284,4.6018,4.9,7.85,12.9,4.3,82.7,한식-육류/고기,뚝섬,1,731,4
FFD5654C3D,202403,2,2,2,2,3,1,3.4,183.1,344.1,11.9,29.6,19.2,10.6,28.4683,11.533,9.2871,8.9836,2.428,18.4317,7.467,6.0129,5.8164,1.572,18.9,9.23,33.1,16.0,50.9,한식-찌개/전골,한양대,1,4790,1
FFF0DAC445,202306,3,2,3,3,3,1,-999999.9,270.4,306.4,2.7,7.4,10.6,8.7,26.2624,18.6214,6.2826,4.1318,1.3018,20.1376,14.2786,4.8174,3.1682,0.9982,8.81,5.64,20.8,12.9,66.3,꼬치구이,성수,1,2552,2
FFF0DAC445,202406,3,2,3,3,3,1,-999999.9,303.4,352.6,2.7,7.4,16.3,7.8,22.596,19.9598,5.7566,4.0888,1.4526,19.404,17.1402,4.9434,3.5112,1.2474,9.23,6.89,18.8,18.8,62.5,꼬치구이,성수,1,2918,2
003AC99735,202306,4,2,1,1,5,2,0.9,281.3,466.3,4.3,9.5,11.9,8.3,18.0488,15.529,11.8958,9.8448,3.2816,12.7512,10.971,8.4042,6.9552,2.3184,36.41,7.03,34.4,12.2,53.5,커피전문점,답십리,1,1352,2
0041E4E5AE,202411,3,2,2,2,3,3,9.0,213.0,394.2,7.9,9.2,18.7,7.9,13.7664,15.4872,12.6909,18.0684,11.6871,5.4336,6.1128,5.0091,7.1316,4.6129,31.38,5.57,25.3,14.7,60.0,한식-찌개/전골,답십리,1,2511,4
0041E4E5AE,202403,3,2,2,2,4,2,7.8,222.9,455.2,6.8,8.0,19.2,7.7,14.1688,15.8776,13.172,17.3728,10.6088,5.7312,6.4224,5.328,7.0272,4.2912,31.95,6.51,28.2,16.0,55.9,한식-찌개/전골,답십리,1,2267,1
007BE37BA2,202301,5,2,3,3,3,1,-999999.9,174.4,185.5,7.1,7.2,17.5,8.0,17.355,5.607,2.0559,1.4151,0.267,47.645,15.393,5.6441,3.8849,0.733,4.77,5.95,8.0,12.4,79.6,한식-단품요리일반,성수,1,475,1
0080644746,202303,3,2,3,3,2,1,-999999.9,270.8,230.8,6.9,12.9,7.2,7.9,24.4854,11.6852,3.7464,4.1032,0.5798,30.4146,14.5148,4.6536,5.0968,0.7202,6.56,9.39,12.0,11.0,77.0,요리주점,뚝섬,1,2877,1
00BC189C4B,202312,1,2,4,3,1,1,1.0,131.0,69.4,22.3,17.7,18.2,7.2,5.5979,22.3916,13.5949,15.5578,15.5578,2.1021,8.4084,5.1051,5.8422,5.8422,20.11,9.92,41.5,19.5,39.0,한식-해물/생선,뚝섬,1,7618,4
00FDB35E9C,202304,4,4,3,3,5,1,10.0,36.1,40.8,44.5,0.0,11.4,-999999.9,20.433,11.9262,3.753,3.8364,1.7514,28.567,16.6738,5.247,5.3636,2.4486,35.12,7.28,39.7,7.4,52.9,카페,비상권,1,1552,2
01670CF403,202405,4,2,2,2,3,6,14.1,209.0,217.7,6.3,0.0,17.5,-999999.9,8.1782,14.8875,8.6149,5.4786,2.5408,12.4218,22.6125,13.0851,8.3214,3.8592,21.67,6.33,47.3,4.8,47.9,베이커리,비상권,1,1422,2
01744C5370,202404,4,2,2,2,3,1,7.1,213.9,212.7,3.9,7.1,17.5,8.0,19.9746,11.5491,4.7265,3.9456,0.9453,28.6254,16.5509,6.7735,5.6544,1.3547,8.66,5.33,10.7,16.4,72.9,한식-단품요리일반,성수,1,840,2
01744C5370,202411,4,2,2,2,3,1,3.4,248.8,235.8,5.7,9.5,16.9,8.2,19.7691,11.4258,4.7265,4.0278,1.1097,28.3309,16.3742,6.7735,5.7722,1.5903,8.19,7.86,4.5,19.5,76.0,한식-단품요리일반,성수,1,1054,4
01744C5370,202405,4,2,2,2,3,1,5.0,243.1,232.5,4.0,7.1,17.5,7.8,20.139,11.4258,4.7265,3.8634,0.9042,28.861,16.3742,6.7735,5.5366,1.2958,8.58,6.63,8.6,21.2,70.2,한식-단품요리일반,성수,1,871,2
01CCBE28E0,202406,3,5,5,5,3,1,89.0,14.0,14.0,57.2,56.3,17.3,9.2,10.4014,26.4402,18.8972,17.9444,5.6374,2.6986,6.8598,4.9028,4.6556,1.4626,28.99,1.45,0.0,25.0,75.0,양식,왕십리,1,2188,2
01DB89157C,202406,4,2,1,1,4,1,36.2,129.6,93.8,14.4,23.9,29.4,10.9,36.8368,9.1168,5.4208,7.9464,2.3408,22.9632,5.6832,3.3792,4.9536,1.4592,28.35,6.58,46.4,5.7,47.9,햄버거,한양대,1,895,2
01DB89157C,202412,4,2,2,1,4,2,34.3,135.5,86.0,17.3,21.7,26.7,11.3,33.1044,9.702,5.2332,8.232,2.4696,23.1956,6.798,3.6668,5.768,1.7304,28.65,6.74,44.9,9.1,46.0,햄버거,한양대,1,1079,4
0220D6AA93,202405,3,2,1,1,5,6,1.0,269.4,212.3,3.5,15.6,14.5,9.3,16.3976,12.2364,4.3672,5.7268,2.5132,23.4024,17.4636,6.2328,8.1732,3.5868,21.05,7.58,24.5,7.0,68.5,카페,왕십리,1,2523,2
0220D6AA93,202308,3,2,1,1,4,5,2.1,299.4,199.8,3.2,13.8,13.0,10.6,18.963,11.911,4.3,5.203,2.58,25.137,15.789,5.7,6.897,3.42,21.88,7.5,24.9,4.9,70.2,카페,왕십리,1,2249,3
023652A43E,202303,4,2,2,2,3,1,2.2,223.4,224.4,8.9,13.1,15.9,8.6,6.12,12.546,13.464,15.7284,13.2804,3.88,7.954,8.536,9.9716,8.4196,30.23,9.66,26.6,28.1,45.3,한식-해물/생선,성수,1,1359,1
023652A43E,202411,3,2,3,3,3,1,2.6,233.6,192.1,8.5,12.8,16.9,8.2,5.5601,13.6253,12.22,15.4583,14.2363,3.5399,8.6747,7.78,9.8417,9.0637,31.36,5.48,34.7,26.3,38.9,한식-해물/생선,성수,1,1969,4
023652A43E,202305,4,2,2,2,3,1,2.6,233.3,200.9,8.4,13.0,17.1,8.8,5.828,12.772,13.516,16.616,13.268,3.572,7.828,8.284,10.184,8.132,31.13,8.51,33.8,30.1,36.1,한식-해물/생선,성수,1,1420,2
0239C4D2D3,202303,4,2,1,2,4,4,-999999.9,228.6,808.1,6.8,10.3,21.1,8.6,23.075,23.217,14.129,7.952,2.627,9.425,9.483,5.771,3.248,1.073,51.78,8.08,8.6,35.0,56.4,백반/가정식,성수,1,1281,1
025B95F178,202306,3,2,2,2,4,1,0.0,183.5,288.3,8.4,10.7,17.5,8.2,15.0336,19.4184,14.1288,12.4584,8.5608,6.5664,8.4816,6.1712,5.4416,3.7392,25.79,5.98,25.9,22.7,51.4,중식당,뚝섬,1,2144,2
025B95F178,202405,3,2,2,2,4,2,0.0,192.2,288.1,14.3,15.1,16.9,7.8,12.3396,18.3738,13.56,13.2888,10.17,5.8604,8.7262,6.44,6.3112,4.83,20.2,9.71,23.4,20.5,56.1,중식당,뚝섬,1,2480,2
0286E31425,202402,3,2,3,3,2,4,-999999.9,250.0,200.0,8.6,0.0,19.3,-999999.9,6.4128,19.372,16.4996,12.8924,11.6232,3.1872,9.628,8.2004,6.4076,5.7768,24.77,7.46,49.3,2.7,48.0,백반/가정식,비상권,1,3102,1
0286E31425,202408,2,2,3,3,3,1,-999999.9,224.2,262.2,6.3,0.0,18.9,-999999.9,7.336,20.174,15.196,13.1655,9.6285,3.864,10.626,8.004,6.9345,5.0715,22.23,7.3,45.2,5.4,49.5,백반/가정식,비상권,1,3286,3
02886FCA36,202308,5,2,3,3,2,1,-999999.9,177.4,143.2,20.0,15.3,18.0,7.9,26.6044,13.5292,2.4516,2.3154,0.4994,31.9956,16.2708,2.9484,2.7846,0.6006,5.46,12.58,8.5,9.4,82.1,이자카야,뚝섬,1,254,3
02A32AE992,202311,3,4,3,3,5,1,7.1,41.0,46.3,36.8,0.0,14.1,-999999.9,13.2398,13.3942,3.7828,5.2882,2.8564,21.0602,21.3058,6.0172,8.4118,4.5436,25.87,5.59,23.1,11.5,65.4,카페,비상권,1,2341,4
02A5043FF7,202406,1,2,3,3,2,1,-999999.9,205.9,100.4,8.1,16.2,17.3,9.2,11.2266,19.8891,14.1372,14.6916,9.2862,4.9734,8.8109,6.2628,6.5084,4.1138,14.76,8.14,50.0,5.7,44.3,한식-육류/고기,왕십리,1,7678,2
02B146CDF2,202310,6,5,5,5,2,1,89.8,16.9,8.4,79.8,75.4,20.4,10.4,5.725,0.0,0.0,11.45,5.725,19.275,0.0,0.0,38.55,19.275,20.0,80.0,25.0,0.0,75.0,백반/가정식,왕십리,1,117,4
02EECADFE6,202409,6,3,3,3,4,1,-999999.9,96.5,156.8,45.0,41.7,17.1,9.3,14.8088,4.3014,0.7276,1.3268,0.2354,54.3912,15.7986,2.6724,4.8732,0.8646,5.79,23.18,5.5,7.3,87.3,카페,뚝섬,1,153,3
02FE4FD151,202302,3,2,1,1,5,2,-999999.9,247.0,1480.4,5.3,10.9,15.5,8.0,15.6646,19.7449,6.9412,3.5175,1.0787,17.7354,22.3551,7.8588,3.9825,1.2213,37.01,5.18,16.9,35.1,48.0,커피전문점,뚝섬,1,1659,1
02FE4FD151,202401,3,2,1,1,5,1,-999999.9,252.3,1321.9,5.2,9.6,17.5,7.1,13.5888,20.1096,7.6608,3.2832,0.9576,16.2112,23.9904,9.1392,3.9168,1.1424,37.15,4.05,17.8,40.2,42.0,커피전문점,뚝섬,1,1996,1
02FE4FD151,202309,3,2,1,1,5,2,-999999.9,342.1,1843.3,5.3,10.4,17.0,7.6,14.2584,19.7881,7.2206,3.4732,1.0054,16.9416,23.5119,8.5794,4.1268,1.1946,36.7,8.92,18.5,29.8,51.7,커피전문점,뚝섬,1,1873,3
02FE4FD151,202404,3,1,1,1,5,2,-999999.9,360.7,2109.6,5.1,9.4,17.5,7.8,13.0385,19.402,7.921,3.1595,0.979,16.2615,24.198,9.879,3.9405,1.221,36.97,10.9,16.8,25.1,58.1,커피전문점,뚝섬,1,2086,2
02FE4FD151,202410,3,2,1,1,5,2,-999999.9,299.2,1909.4,5.1,9.0,17.1,9.2,11.77,19.046,8.0464,2.996,0.9844,15.73,25.454,10.7536,4.004,1.3156,37.64,8.54,17.1,27.2,55.7,커피전문점,뚝섬,1,2270,4
02FE4FD151,202303,3,2,1,1,5,2,-999999.9,320.6,1712.2,5.3,11.0,15.9,7.9,15.463,19.975,6.956,3.525,1.081,17.437,22.525,7.844,3.975,1.219,36.98,7.41,16.8,31.1,52.1,커피전문점,뚝섬,1,1690,1
